0.07802299117076958,1.901737601896587e-05,9.198322245633102e-06,6.4232535025996376e-06,3.3579223742218686e-06,2.143887622032929e-06,1.4935480216683344e-06,2.271799351928009e-06,1.3235805445361967e-06,1.1446741753792313e-06,6.684336366377164e-07,1.1021479560413529e-06,8.021589380425862e-07,4.453291860567924e-07,4.378639542748102e-07,3.239940229560764e-07,3.6328865237975584e-07,2.898570649710615e-07,2.811287216695697e-07,2.782403685766597e-07
0.154643074002292,0.004865626269411839,3.374417024987054e-05,2.4410326410907772e-05,1.3624641195574472e-05,9.192784658869048e-06,6.809680788609165e-06,1.0883735668522117e-05,6.628794648510134e-06,6.1275681826613095e-06,3.6489171516896017e-06,6.2370374501217126e-06,4.764308049450018e-06,2.70374085263389e-06,2.808354597288498e-06,2.1369548351394646e-06,2.501718816330592e-06,2.0099560630194506e-06,1.9232013050435333e-06,2.1418886122357305e-06
0.16751423975972776,0.09612478622562266,0.0016717810347565217,5.143847437242794e-05,2.827845669426446e-05,1.9372287540435855e-05,1.4261333951933934e-05,2.2755152474466746e-05,1.4205729829969424e-05,1.2982424215121063e-05,7.965458464469096e-06,1.3735103693880236e-05,1.0447693306414076e-05,6.037856981450063e-06,6.277069874872645e-06,4.835419658075727e-06,5.735861631652601e-06,4.677860813024151e-06,4.535506482408311e-06,4.897031845207488e-06
0.15009985976641582,0.1837048590677344,0.04381974501806954,0.0019060353978033772,4.867379962862378e-05,3.261708955930467e-05,2.3897286662332637e-05,3.845949650919541e-05,2.3789523365264804e-05,2.195365652041257e-05,1.346568484896653e-05,2.3243784553815e-05,1.7876854717476353e-05,1.0170201008917977e-05,1.0682134881432641e-05,8.238186400625104e-06,9.826375193397181e-06,8.090459061268905e-06,7.764867498610973e-06,8.544431195721191e-06
0.13192247754530853,0.21533044292341383,0.10789100781314195,0.030927412382170557,0.0010373687342963276,5.047806850298542e-05,3.607914347423175e-05,5.787381793047184e-05,3.5799502764820364e-05,3.2859021693557485e-05,2.0138897075762204e-05,3.4628688471172136e-05,2.6481562619301245e-05,1.5315523355709547e-05,1.6312649856108012e-05,1.2634394476011612e-05,1.4999422121624295e-05,1.1970467314367562e-05,1.1808982281475502e-05,1.2970641953082546e-05
0.11736771320937378,0.22028526159964215,0.1473048121979549,0.08313955143354279,0.014827497388746055,0.0007372275882161522,5.516022206307868e-05,8.185313495891244e-05,5.0511904546320826e-05,4.6306560918447676e-05,2.8173162530025313e-05,4.80018237142641e-05,3.7154229666295676e-05,2.1384299894441532e-05,2.274047151976659e-05,1.7841033558800023e-05,2.1047818620734304e-05,1.7026246990077024e-05,1.6716494536920923e-05,1.817442021693201e-05
0.10630087971365355,0.21517780344439652,0.16676986174291494,0.1261647013731792,0.04466440041923983,0.00921922315954194,0.0007980228848595032,0.00013071600776065474,6.757080532625737e-05,6.106159536449177e-05,3.693826499902699e-05,6.393071620088243e-05,4.9575235880831766e-05,2.8374409492780044e-05,3.011778651369176e-05,2.3362158175906337e-05,2.741967484159427e-05,2.2766200452354207e-05,2.189997316788589e-05,2.452976238922323e-05
0.09793597827933814,0.20595298099880438,0.1755569112937118,0.154208338962888,0.07521829146862985,0.02918558856087576,0.007245930381401517,0.0016313320772534433,0.00010951504552902539,7.98698972015522e-05,4.899241475903475e-05,8.237202818446015e-05,6.310465596756898e-05,3.661634879653431e-05,3.898216466982701e-05,2.9963118163787787e-05,3.5471384816363026e-05,2.8973786595901372e-05,2.8643007295173573e-05,3.151452715440893e-05
0.09145828552204939,0.1953628632039068,0.17825690048227033,0.1713611002946307,0.09923178935113787,0.052555810353345354,0.02181518651288106,0.011588366003312922,0.0011145753726201826,0.0001601012832570567,6.196820737269233e-05,0.00010336748314282004,7.991707411244964e-05,4.633367981303731e-05,4.877534946030839e-05,3.788694875354855e-05,4.4224896211276675e-05,3.5796715910654314e-05,3.546520093636977e-05,3.899261035902511e-05
0.08642625136238152,0.18463574989390333,0.1774148817729381,0.18183110166161948,0.11648569870488457,0.07316118091985754,0.03981980862537815,0.03366675578955848,0.007008166902450384,0.0014557121950876837,0.00015096694031836757,0.00013211699221628718,0.00010004370725179855,5.764759631752095e-05,6.009326245419399e-05,4.6069704035570025e-05,5.436225849874287e-05,4.439325554704051e-05,4.371286655525298e-05,4.717509572506687e-05
0.08243254468887304,0.17450884070321063,0.17418538661648988,0.1873955317083252,0.12867188911642602,0.08956764048854911,0.05689825240522735,0.06259728597277012,0.020044763420928532,0.007344253719268356,0.0011475401635232553,0.00034523512708331506,0.00012631257444898746,6.706323766147776e-05,7.132520765268365e-05,5.570875820881e-05,6.640463934167033e-05,5.3763854682471836e-05,5.058515937567517e-05,5.702146505868115e-05
0.07925067943107154,0.16515033055141468,0.16957380956384926,0.18989017394094038,0.13698197067336584,0.10215310072212086,0.07153314136320486,0.09233221790516408,0.037954868544085384,0.01945940809828481,0.00486956260740249,0.0021745163154091975,0.00033301145261293604,8.811945991318817e-05,8.454488696929355e-05,6.63064082692274e-05,7.891924196076847e-05,6.533554324143489e-05,6.316428556587156e-05,6.698714331740735e-05
0.0765393801932215,0.15694311056703986,0.16421412782941222,0.19007563149894244,0.14251070339306995,0.11160008562096671,0.08337979597505873,0.11899008950008229,0.0570277515706999,0.03587049646578004,0.012139450882010138,0.008430827953309461,0.001819496422343072,0.0002616864168045172,0.00011963273477241869,8.006037148284679e-05,9.19708081386437e-05,7.56334338519959e-05,7.107847097419901e-05,7.979493698380217e-05
0.0741649906438403,0.14954976941191675,0.15832393493728789,0.18854652760041485,0.14613525130417448,0.11857104895826477,0.09270524692138742,0.1419809761330033,0.0754230763827914,0.05404006297479169,0.0220662275089311,0.020375476984571192,0.006523765916006184,0.001260277416239492,0.00036684471369896057,0.00011205794750945005,0.00010783791806469523,8.925504543597315e-05,8.413562181086672e-05,9.194200629105793e-05
0.07203115449672769,0.14290283634764575,0.1523691869203604,0.18551510371551555,0.1479482769879033,0.12395595708307036,0.10010110947791079,0.16107563049334508,0.09171872038950316,0.0719138113509155,0.033349895046567206,0.03713449496774617,0.015378713728394151,0.004106348024081829,0.0015820893049229873,0.00035773901563155035,0.00016988436674942117,0.00010176452657695127,9.813055546487944e-05,0.00010553974362332137
0.07022524611316334,0.13711581435203218,0.14630923494009354,0.18173926274588606,0.14874241167108637,0.1274940426171739,0.10600921889235652,0.17702797666963543,0.10595363409087694,0.08828425100786443,0.04444484076413696,0.0562761499457729,0.027928014078155816,0.009230869881645285,0.0046263395941574526,0.0013582687833262543,0.0005413049074031248,0.0001769884911018539,0.00012340409127278116,0.00012314233707227539
0.06873224786204808,0.13211823696704733,0.14092457568256422,0.17739865537149785,0.14822643890509407,0.12983583641756785,0.11037680455057093,0.18976483202487393,0.11772807581325297,0.1025774343019079,0.055049834425628844,0.07623205285670022,0.04258072211002528,0.01635150238259364,0.009971329425731939,0.0037885225696432175,0.001862773214530679,0.0005500767892730938,0.00023363738061634465,0.00015157011183467416
0.06717617203364439,0.1275608474224182,0.13554458069104816,0.17261367305070563,0.14701999819472372,0.13122922274757745,0.11364643229559339,0.20006221935063162,0.12783947774345547,0.11511285819535767,0.06457721946027466,0.09530137904703963,0.05827782237147875,0.0249171407175743,0.017478450718274127,0.007975302337493982,0.004836386160876789,0.0017514645259614648,0.0007537150473429588,0.0003125191033036958
0.06614002119194735,0.1238518270675175,0.1305990068108064,0.16747441889962214,0.1448159364424937,0.13189730706378539,0.11619156237091509,0.20858027204856366,0.13611503017636428,0.125846488322521,0.07319735626178016,0.11326705328629443,0.07395345108216902,0.0340654313460592,0.026347694078835738,0.013672737556811036,0.009778107547854428,0.0042739202292578354,0.0021316540835188192,0.0009191909040131191
0.06503770219093465,0.12015902824142119,0.12623631918177486,0.16243977887433392,0.14235577280612446,0.13145759796442694,0.11772000608045648,0.2150107481523919,0.14307564868272507,0.13538805092282385,0.08083625261513507,0.12962079811765825,0.08837610029127596,0.04303914211745031,0.03586803951409309,0.02059069075792277,0.01657343228014143,0.008437592367859613,0.0048678481622977275,0.0024238919360653477
